wikipedia_name,artist_name,summary,url
An_Gyeon,An Gyeon,"An Gyeon was a Korean painter of the early Joseon period. He was born in Jigok, Seosan, Chungcheongnam-do. He entered royal service as a member of the Dohwaseo, the official painters of the Joseon court. In 1447, he drew Mongyu dowondo (몽유도원도), a landscape painting for Prince Anpyeong. Considered the oldest landscape painting by a Korean artist, the painting is currently stored at Tenri University.",https://en.wikipedia.org/wiki/An_Gyeon
An_Zhengwen,An Zhengwen,"An Zhengwen (Chinese: 安正文; pinyin: Ān Zhèngwén; Wade–Giles: An Cheng-wen); (Date of birth and death unknown) was an imperial Chinese  painter during the Ming dynasty (1368–1644).
An was born in Wuxi and was known for painting people, landscapes, and buildings.",https://en.wikipedia.org/wiki/An_Zhengwen
Anarchism,Anarchism,"Anarchism is a political philosophy and movement that is against all forms of authority and seeks to abolish the institutions it claims maintain unnecessary coercion and hierarchy, typically including the state and capitalism. Anarchism advocates for the replacement of the state with stateless societies and voluntary free associations. As a historically left-wing movement, this reading of anarchism is placed on the farthest left of the political spectrum, usually described as the libertarian wing of the socialist movement (libertarian socialism).
Although traces of anarchist ideas are found all throughout history, modern anarchism emerged from the Enlightenment. During the latter half of the 19th and the first decades of the 20th century, the anarchist movement flourished in most parts of the world and had a significant role in workers' struggles for emancipation. Various anarchist schools of thought formed during this period. Anarchists have taken part in several revolutions, most notably in the Paris Commune, the Russian Civil War and the Spanish Civil War, whose end marked the end of the classical era of anarchism. In the last decades of the 20th and into the 21st century, the anarchist movement has been resurgent once more, growing in popularity and influence within anti-capitalist, anti-war and anti-globalisation movements.
Anarchists employ diverse approaches, which may be generally divided into revolutionary and evolutionary strategies; there is significant overlap between the two. Evolutionary methods try to simulate what an anarchist society might be like, but revolutionary tactics, which have historically taken a violent turn, aim to overthrow authority and the state. Many facets of human civilization have been influenced by anarchist theory, critique, and praxis.",https://en.wikipedia.org/wiki/Anarchism
Andreas_Achenbach,Andreas Achenbach,"Andreas Achenbach (29 September 1815 – 1 April 1910) was a German landscape and seascape painter in the Romantic style. He is considered to be one of the founders of the Düsseldorf School. His brother, Oswald, was also a well known landscape painter. Together, based on their initials, they were known as the ""Alpha and Omega"" of landscape painters.",https://en.wikipedia.org/wiki/Andreas_Achenbach
Andrew_Allan_(artist),Andrew Allan (artist),Andrew Allan (1863–1942) was a British lithographic artist.,https://en.wikipedia.org/wiki/Andrew_Allan_(artist)
Anna_Ancher,Anna Ancher,"Anna Ancher (18 August 1859 – 15 April 1935) was a Danish artist associated with the Skagen Painters, an artist colony on the northern point of Jylland, Denmark. She is considered to be one of Denmark's greatest visual artists.",https://en.wikipedia.org/wiki/Anna_Ancher
Anna_Maria_Barbara_Abesch,Anna Barbara Abesch,"Anna Maria Barbara Abesch (23 March 1706, Sursee – 15 February 1773, Sursee) was a Swiss reverse glass painter and the daughter of Johann Peter Abesch (or Abisch).
She was the first professional reverse glass painter in Switzerland. More than 160 of her works (signed ""ABVE"") remain and more than 120 other works are attributed to her. Her paintings generally depict Biblical scenes or saints, executed after mostly French engravings. They were highly regarded even during her lifetime and many remain in Swiss monasteries or private collections.",https://en.wikipedia.org/wiki/Anna_Barbara_Abesch
Anthony_Angarola,Anthony Angarola,"Anthony Angarola (4 February 1893–15 August 1929) was an American painter, printmaker, and art instructor. He graduated from the School of the Art Institute of Chicago. Since he was an Italian immigrant himself, his work focused on people who struggled to adapt to a foreign culture.",https://en.wikipedia.org/wiki/Anthony_Angarola
Antiquarian,Antiquarian,"An antiquarian or antiquary (from Latin  antiquarius 'pertaining to ancient times') is an aficionado or student of antiquities or things of the past. More specifically, the term is used for those who study history with particular attention to ancient artifacts, archaeological and historic sites, or historic archives and manuscripts. The essence of antiquarianism is a focus on the empirical evidence of the past, and is perhaps best encapsulated in the motto adopted by the 18th-century antiquary Sir Richard Colt Hoare, ""We speak from facts, not theory.""
The Oxford English Dictionary first cites ""archaeologist"" from 1824; this soon took over as the usual term for one major branch of antiquarian activity. ""Archaeology"", from 1607 onwards, initially meant what is now seen as ""ancient history"" generally, with the narrower modern sense first seen in 1837.
Today the term ""antiquarian"" is often used in a pejorative sense, to refer to an excessively narrow focus on factual historical trivia, to the exclusion of a sense of historical context or process. Few today would describe themselves as ""antiquaries"", but some institutions such as the Society of Antiquaries of London (founded in 1707) retain their historic names. The term ""antiquarian bookseller"" remains current for dealers in more expensive old books.",https://en.wikipedia.org/wiki/Antiquarian
Anton_Ažbe,Anton Ažbe,"Anton Ažbe (30 May 1862 – 5 or 6 August 1905) was a Slovene realist painter and teacher of painting. 
Ažbe, crippled since birth and orphaned at the age of eight, learned painting as an apprentice to Janez Wolf and at the Academies in Vienna and Munich. At the age of 30, Ažbe founded his own school of painting in Munich that became a popular attraction for Eastern European students. Ažbe trained the ""big four"" Slovenian impressionists (Rihard Jakopič, Ivan Grohar, Matej Sternen, Matija Jama), a whole generation of Russian painters (Ivan Bilibin, Mstislav Dobuzhinsky, Igor Grabar, Wassily Kandinsky, Dmitry Kardovsky and Kuzma Petrov-Vodkin, to name a few), Serbian painters Nadežda Petrović, Beta Vukanović, Ljubomir Ivanović, Borivoje Stevanović, Kosta Miličević, and Milan Milovanović or a Czech painter Ludvik Kuba.
Ažbe's training methods were adopted by Beta and Rista Vukanović when they took over Kiril Kutlik's atelier and school and by Russian artists both at home (Grabar, Kardovsky) and in emigration (Bilibin, Dobuzhinsky).
Ažbe's own undisputed artistic legacy is limited to twenty-six graphic works, including classroom studies, most of them at the National Gallery of Slovenia. 
His long-planned masterpieces never materialized and, according to Peter Selz, he ""never came into his own as an artist"". His enigmatic personality blended together alcoholism, chain smoking, bitter loneliness, minimalistic simple living in private, and eccentric behaviour in public. A public scarecrow and a bohemian socialite, Ažbe protected his personal secrets till the end, a mystery even to his students and fellow teachers. The public transformed the circumstances of his untimely death from cancer into an urban legend.",https://en.wikipedia.org/wiki/Anton_A%C5%BEbe
Apelles,Apelles,"Apelles of Kos (; Greek: Ἀπελλῆς; fl. 4th century BC) was a renowned painter of ancient Greece. Pliny the Elder, to whom much of modern scholars' knowledge of this artist is owed (Naturalis Historia 35.36.79–97 and passim), rated him superior to preceding and subsequent artists. He dated Apelles to the 112th Olympiad (332–329 BC), possibly because he had produced a portrait of Alexander the Great.",https://en.wikipedia.org/wiki/Apelles
Arent_Arentsz,Arent Arentsz,"Arent Arentsz, also known as Cabel, (1585 – 18 August (buried), 1631) was a Dutch Golden Age landscape painter.",https://en.wikipedia.org/wiki/Arent_Arentsz
Art_&_Language,Art & Language,"Art & Language is an English conceptual artists' collaboration that has undergone many changes since it was created around 1967. The group was founded by artists who shared a common desire to combine intellectual ideas and concerns with the creation of art, and included many Americans.
From May 1969 the group published in England Art-Language The Journal of conceptual art.",https://en.wikipedia.org/wiki/Art_%26_Language
Asai_Chū,Asai Chū,"Asai Chū (浅井 忠, July 22, 1856 – December 16, 1907) was a Japanese painter, noted for his pioneering work in developing the yōga (Western-style) art movement in late 19th century and early twentieth-century Japanese painting.",https://en.wikipedia.org/wiki/Asai_Ch%C5%AB
Avigdor_Arikha,Avigdor Arikha,"Avigdor Arikha (Hebrew: אביגדור אריכא; April 28, 1929 – April 29, 2010) was a Romanian-born French–Israeli artist, printmaker and art historian.",https://en.wikipedia.org/wiki/Avigdor_Arikha
Awataguchi_Takamitsu,Awataguchi Takamitsu,"Awataguchi Takamitsu (粟田口 隆光) was a Japanese painter during the Muromachi (Ashikaga) period of Japanese history. He helped produce the Yūzū nembutsu engi (融通念仏縁起絵) housed in the Seiryō-ji, a Buddhist temple in Kyoto, Japan. He followed the Yamato-e school. Most of the works he produced were based and inspired by his Buddhist beliefs. He was also a court painter who painted five volumes of the Ashibiki-e scroll paintings during the Ōei period.",https://en.wikipedia.org/wiki/Awataguchi_Takamitsu
Ay-O,Ay-O,"Takao Iijima (born May 19, 1931), better known by his art name Ay-O (靉嘔 Ai Ō), is a Japanese avant-garde visual and performance artist who has been associated with Fluxus since its international beginnings in the 1960s.",https://en.wikipedia.org/wiki/Ay-O
Aya_Goda,Aya Goda,"Aya Goda (Goda Aya in Japanese family name-given name order) is Japanese writer, and an artist. She has lived in Japan since 1998. Aya's first book Tao: On the Road and on the Run in Outlaw China was awarded the Noma Prize for Non-Fiction from Kodansha  in 1995. The English version of the novel was selected as one of the 50 books touted as the ""most worth talking about"" World Book Day 2009.
Aya was born in Hokkaido, northern Japan. She traveled in West China, then she was a student of Musashino Art University, Tokyo in August 1988, and met Chinese artist Cao Yong in Kashi, Xinjiang. Cao Yong held his first one-man show in Beijing in February 1989. The exhibit was an instant success, and the event was covered by major international news agencies. However, this art show alarmed the Chinese authorities. But Cao Yong and Aya managed to escape. They set off on a perilous eight-month journey as fugitives. Finally, the couple married and got an espousal visa, escaped to Japan in October 1989. ""TAO"" recounts this eight-month journey in China in 1989.
In Japan, Cao Yong and Aya had worked and lived as one until Cao Yong left for the US in 1994. Aya also left for the US after publishing ""TAO"" as Cao Yong's farewell gift to Japan in 1995. She did her best and went back to Japan in March, 1998.",https://en.wikipedia.org/wiki/Aya_Goda
Balthasar_van_der_Ast,Balthasar van der Ast,"Balthasar van der Ast (Middelburg, 1593/94 – Delft, 7 March 1657) was a Dutch Golden Age painter who specialized in still lifes of flowers and fruit, as well as painting a number of remarkable shell still lifes; he is considered to be a pioneer in the genre of shell painting. His still lifes often contain insects and lizards.
His lifetime of works was once summarized by an Amsterdam doctor who said, ""In flowers, shells and lizards, beautiful"".",https://en.wikipedia.org/wiki/Balthasar_van_der_Ast
Barbados,Barbados,"Barbados (UK:  bar-BAY-doss; US:  bar-BAY-dohss; locally  bar-BAY-dəss) is an island country in the Lesser Antilles of the West Indies, in the Caribbean region of North America, and is the most easterly of the Caribbean islands. It lies on the boundary of the South American and the Caribbean Plates. Its capital and largest city is Bridgetown.
Inhabited by Kalinago people since the 13th century, and prior to that by other Indigenous peoples, Spanish navigators took possession of Barbados in the late 15th century, claiming it for the Crown of Castile. It first appeared on a Spanish map in 1511. The Portuguese Empire claimed the island between 1532 and 1536, but abandoned it in 1620 with their only remnants being an introduction of wild boars for a good supply of meat whenever the island was visited. An English ship, the Olive Blossom, arrived in Barbados on 14 May 1625; its men took possession of the island in the name of King James I. In 1627, the first permanent settlers arrived from England, and Barbados became an English and later British colony. During this period, the colony operated on a plantation economy, relying on the labour of African slaves who worked on the island's plantations. Slavery continued until it was phased out through most of the British Empire by the Slavery Abolition Act 1833.
On 30 November 1966, Barbados moved towards political independence and assumed the status of a Commonwealth realm, becoming a separate kingdom with Elizabeth II as the Queen of Barbados according to the then Constitution. On 30 November 2021, Barbados later transitioned to a republic within the Commonwealth replacing its monarchy with a ceremonial president.
Barbados's population is predominantly of African ancestry. While it is technically an Atlantic island, Barbados is closely associated with the Caribbean and is ranked as one of its leading tourist destinations.",https://en.wikipedia.org/wiki/Barbados
Basuki_Abdullah,Basuki Abdullah,"Fransiskus Xaverius Basuki Abdullah (born Muhammad Basuki Abdullah, 25 January 1915 – 5 November 1993) was an Indonesian painter and a convert to Roman Catholicism from Islam. His work is characterized as realism and has been exhibited in the Indonesian National Gallery. He received formal training in The Hague. During the Japanese occupation of the Dutch East Indies he was an art teacher. After the war he became known internationally, winning an art contest on the occasion of the accession in the Netherlands of Queen Juliana. His status in Indonesia provided an opportunity to paint the official portrait of President Suharto. Abdullah was beaten to death by three assailants during a break-in at his Jakarta home.",https://en.wikipedia.org/wiki/Basuki_Abdullah
Ben_Avram,Ben Avram,"Edward Philips, Ben Avram (born 1941) is an artist who was born in Bombay, India and immigrated to Israel as a teenager. He graduated from the Bezalel Academy of Art and Design in 1965 and continues to call Jerusalem his home.
Most of Ben Avram's oil paintings and watercolors portrays Israeli cities, religious festivals, and Bible stories. He paints in creamy sensual tones incorporating symbols such as doves, a menorah, and Shabbat candles.",https://en.wikipedia.org/wiki/Ben_Avram
Bernard_Accama,Bernard Accama,"Bernardus Accama (1697–1756) was an 18th-century Dutch historical and portrait painter.
He was born in Friesland, possibly in Burum, the son of Aeltje Boetes Nievelt and Simon Accama, the local church minister. He was christened on 12 July 1697 at Burum. He lived much of his life in Leeuwarden. He worked for and executed commissions for William IV, Prince of Orange. However, much of his work was lost during the Revolution of 1795. He was the brother and instructor of the painter Matthijs Accama.",https://en.wikipedia.org/wiki/Bernard_Accama
Brian_Alfred,Brian Alfred,"Brian Alfred (born 2 December 1974, in Pittsburgh, Pennsylvania) is an artist based in Brooklyn, New York.",https://en.wikipedia.org/wiki/Brian_Alfred
Béla_Apáti_Abkarovics,Béla Apáti Abkarovics,"Béla Apáti Abkarovics (born 1888, Érmihályfalva, Austro-Hungarian Empire - died 1957, Szentendre, Hungary) was a Hungarian painter and graphic artist.",https://en.wikipedia.org/wiki/B%C3%A9la_Ap%C3%A1ti_Abkarovics
Béla_Nagy_Abodi,Béla Nagy Abodi,"Béla Nagy Abodi (Hungarian: Abodi Nagy Béla; 13 July 1918 – 9 December 2012) was a Hungarian painter, and professor of the Academy of Fine Arts in Cluj-Napoca. He studied in the class of Camil Ressu at the Academia de Belle-Arte in Bucharest, and then went to the Hungarian Academy of Fine Arts in Budapest, as a student of István Szőnyi. He served for 5 years in the Hungarian army, and became a war prisoner in USSR. He worked as a teacher at the Academy of Fine Arts in Cluj-Napoca.


== References ==",https://en.wikipedia.org/wiki/B%C3%A9la_Nagy_Abodi
Calligrapher,Calligraphy,"Calligraphy (from Ancient Greek  καλλιγραφία (kalligraphía) 'beautiful writing') is a visual art related to writing. It is the design and execution of lettering with a pen, ink brush, or other writing instrument.: 17  Contemporary calligraphic practice can be defined as ""the art of giving form to signs in an expressive, harmonious, and skillful manner"".: 18 
In East Asia and the Islamic world, where more flexibility is allowed in written forms, calligraphy is regarded as a significant artform, and the form may be affected by the meaning of the text, or even different words.  But in the West the aim is normally regarded as only to achieve attractive writing that is usually consistent within each piece of writing, with little or no interpretation of the text attempted.  
Modern Western calligraphy ranges from functional inscriptions and designs to fine-art pieces where the letters may or may not be readable. Classical calligraphy differs from type design and non-classical hand-lettering, though a calligrapher may practice both.
Western calligraphy continues to flourish in the forms of wedding invitations and event invitations, font design and typography, original hand-lettered logo design, religious art, announcements, graphic design and commissioned calligraphic art, cut stone inscriptions, and memorial documents. It is also used for props, moving images for film and television, testimonials, birth and death certificates, maps, and other written works.",https://en.wikipedia.org/wiki/Calligraphy
Cartographer,Cartography,"Cartography (; from Ancient Greek: χάρτης chartēs, 'papyrus, sheet of paper, map'; and γράφειν graphein, 'write') is the study and practice of making and using maps. Combining science, aesthetics and technique, cartography builds on the premise that reality (or an imagined reality) can be modeled in ways that communicate spatial information effectively.
The fundamental objectives of traditional cartography are to:

Set the map's agenda and select traits of the object to be mapped. This is the concern of map editing. Traits may be physical, such as roads or land masses, or may be abstract, such as toponyms or political boundaries.
Represent the terrain of the mapped object on flat media. This is the concern of map projections.
Eliminate the mapped object's characteristics that are irrelevant to the map's purpose. This is the concern of generalization.
Reduce the complexity of the characteristics that will be mapped. This is also the concern of generalization.
Orchestrate the elements of the map to best convey its message to its audience. This is the concern of map design.
Modern cartography constitutes many theoretical and practical foundations of geographic information systems (GIS) and geographic information science (GISc).",https://en.wikipedia.org/wiki/Cartography
Cassandra_Austen,Cassandra Austen,Cassandra Elizabeth Austen (9 January 1773 – 22 March 1845) was an amateur English watercolourist and the elder sister of Jane Austen. The letters between her and Jane form a substantial foundation to scholarly understanding of the life of the novelist.,https://en.wikipedia.org/wiki/Cassandra_Austen
Charles_Alston,Charles Alston,"Charles Henry Alston (November 28, 1907 – April 27, 1977) was an American painter, sculptor, illustrator, muralist and teacher who lived and worked in the New York City neighborhood of Harlem. Alston was active in the Harlem Renaissance; Alston was the first African-American supervisor for the Works Progress Administration's Federal Art Project. Alston designed and painted murals at the Harlem Hospital and the Golden State Mutual Life Insurance Building. In 1990, Alston's bust of Martin Luther King Jr. became the first image of an African American displayed at the White House.",https://en.wikipedia.org/wiki/Charles_Alston
Charles_Angrand,Charles Angrand,Charles Angrand (19 April 1854 – 1 April 1926) was a French artist who gained renown for his Neo-Impressionist paintings and drawings. He was an important member of the Parisian avant-garde art scene in the late 1880s and early 1890s.,https://en.wikipedia.org/wiki/Charles_Angrand
Chiho_Aoshima,Chiho Aoshima,"Chiho Aoshima (青島千穂, born 1974 in Tokyo, Japan) is a Japanese pop artist and member of Takashi Murakami's Kaikai Kiki Collective. Aoshima graduated from the Department of Economics, Hosei University, Tokyo. She held a residency at Art Pace, San Antonio, United States in 2006.",https://en.wikipedia.org/wiki/Chiho_Aoshima
Christoph_Amberger,Christoph Amberger,"Christoph Amberger (c. 1505 – 1562) was a painter of Augsburg in the 16th century, a disciple of Hans Holbein, his principal work being the history of Joseph in twelve pictures.",https://en.wikipedia.org/wiki/Christoph_Amberger
Christoph_Ludwig_Agricola,Christoph Ludwig Agricola,Christoph Ludwig Agricola (5 November 1665 – 8 August 1724) was a German landscape painter and etcher. He was born and died at Regensburg (Ratisbon).,https://en.wikipedia.org/wiki/Christoph_Ludwig_Agricola
Constantine_Andreou,Constantine Andreou,"Constantine Andreou (March 24, 1917 – October 8, 2007) was a Brazilian born Greek painter and sculptor with a highly successful career that spanned six decades. Andreou has been praised by many as an eminent figure in international art of the 20th century.",https://en.wikipedia.org/wiki/Constantine_Andreou
Cornelis_Anthonisz,Cornelis Anthonisz.,"Cornelis Anthonisz., Anthonisz. (Anthony's son) also spelled Anthonissen or Teunissen (ca. 1505 – 1553), was a Dutch painter, engraver, and mapmaker.",https://en.wikipedia.org/wiki/Cornelis_Anthonisz.
Cosmo_Alexander,Cosmo Alexander,"Cosmo Alexander (1724 – 25 August 1772) was a Scottish portrait painter. A supporter of James Edward Stuart's claim to the English and Scottish thrones, Alexander spent much of his life overseas following the defeat of the Jacobite cause in 1745.",https://en.wikipedia.org/wiki/Cosmo_Alexander
Cristofano_Allori,Cristofano Allori,"Cristofano Allori (17 October 1577 – 1 April 1621) was an Italian painter of the late Florentine Mannerist school, painting mostly portraits and religious subjects.",https://en.wikipedia.org/wiki/Cristofano_Allori
Cuno_Amiet,Cuno Amiet,"Cuno Amiet (28 March 1868 – 6 July 1961) was a Swiss painter, illustrator, graphic artist and sculptor. As the first Swiss painter to give precedence to colour in composition, he was a pioneer of modern art in Switzerland.",https://en.wikipedia.org/wiki/Cuno_Amiet
Daphne_Allen,Daphne Allen,Daphne Constance Allen (6 January 1899 – 1985) was an English artist who achieved recognition at an early age as a painter and illustrator. Throughout her career she painted religious subjects and landscapes.,https://en.wikipedia.org/wiki/Daphne_Allen
David_Allan_(painter),David Allan (painter),"David Allan (13 February 1744 – 6 August 1796) was a Scottish painter, limner, and illustrator, best known for historical subjects and genre works.",https://en.wikipedia.org/wiki/David_Allan_(painter)
David_Annand,David Annand,David Annand MRSS (born 1948) is a Scottish sculptor.,https://en.wikipedia.org/wiki/David_Annand
Dennis_Ashbaugh,Dennis Ashbaugh,"Dennis John Ashbaugh (born 1946 in Red Oak, Iowa) is an American painter and artist who resides in River House in New York City, and also lives and works in Millbrook and Pawling, New York.",https://en.wikipedia.org/wiki/Dennis_Ashbaugh
Dutch_Golden_Age,Dutch Golden Age,"The Dutch Golden Age (Dutch: Gouden Eeuw [ˈɣʌudə(n) ˈeːu]) was a period in the history of the Netherlands which roughly lasted from 1588, when the Dutch Republic was established, to 1672, when the Rampjaar occurred. During this period, Dutch trade, scientific developments, art and overseas colonisation was among the most prominent in Europe. The first half of the period spanned from the beginning of the Eighty Years' War until its conclusion in 1648, with the second half lasting until the outbreak of the Franco-Dutch War. During the period, Dutch colonialists, many of them affiliated with the East India Company and West India Company, established trading posts and colonies in the Americas, Southern Africa and Asia, protected by the powerful Dutch States Navy. The Dutch also dominated the triangular trade and Atlantic slave trade during this period.
Dutch culture experienced a renaissance during this period as well. However, by the end of the 17th century, conflicts with neighbouring powers as well as a declining economic influence led the end of the period. The process by which the Dutch Republic became one of the foremost maritime and economic powers of the world during the era has been referred to as the ""Dutch Miracle"" by historian K. W. Swart. The term ""Dutch Golden Age"" has been controversial in the 21st century due to the extensive Dutch involvement in slavery and colonialism  during the period, and it has been deprecated by several museums in the Netherlands, including the Amsterdam Museum.",https://en.wikipedia.org/wiki/Dutch_Golden_Age
Edgar_Ainsworth_(artist),Edgar Ainsworth (artist),"Edgar Ainsworth (1905-1975) was a British artist, poster designer and magazine illustrator, who is known for the drawings he made at the Bergen-Belsen concentration camp in the months following the camps' liberation by the British Army in 1945.",https://en.wikipedia.org/wiki/Edgar_Ainsworth_(artist)
Edmond_Aman-Jean,Edmond Aman-Jean,"Edmond Aman-Jean (13 November 1858, Chevry-Cossigny – 25 January 1936, Paris) was a French symbolist painter, who co-founded the Salon des Tuileries in 1923.",https://en.wikipedia.org/wiki/Edmond_Aman-Jean
Edward_Armitage,Edward Armitage,"Edward Armitage  (20 May 1817 – 24 May 1896) was an English Victorian-era painter whose work focused on historical, classical and biblical subjects.",https://en.wikipedia.org/wiki/Edward_Armitage
