wikipedia_name,artist_name,summary,url
Paolo_Veronese,Paolo Veronese,"Paolo Caliari (1528 – 19 April 1588), known as Paolo Veronese ( VERR-ə-NAY-zay, -⁠zee, also US:  -⁠see, Italian: [ˈpaːolo veroˈneːze, -eːse]), was an Italian Renaissance painter based in Venice, known for extremely large history paintings of religion and mythology, such as The Wedding at Cana (1563) and The Feast in the House of Levi (1573). Included with Titian, a generation older, and Tintoretto, a decade senior, Veronese is one of the ""great trio that dominated Venetian painting of the cinquecento"" and the Late Renaissance in the 16th century. Known as a supreme colorist, and after an early period with Mannerism, Paolo Veronese developed a naturalist style of painting, influenced by Titian.

His most famous works are elaborate narrative cycles, executed in a dramatic and colorful style, full of majestic architectural settings and glittering pageantry. His large paintings of biblical feasts, crowded with figures, painted for the refectories of monasteries in Venice and Verona are especially famous, and he was also the leading Venetian painter of ceilings. Most of these works remain in situ, or at least in Venice, and his representation in most museums is mainly composed of smaller works such as portraits that do not always show him at his best or most typical.
He has always been appreciated for ""the chromatic brilliance of his palette, the splendor and sensibility of his brushwork, the aristocratic elegance of his figures, and the magnificence of his spectacle"", but his work has been felt ""not to permit expression of the profound, the human, or the sublime"", and of the ""great trio"" he has often been the least appreciated by modern criticism. Nonetheless, ""many of the greatest artists ... may be counted among his admirers, including Rubens, Watteau, Tiepolo, Delacroix, and Renoir"".",https://en.wikipedia.org/wiki/Paolo_Veronese
Perin_del_Vaga,Perino del Vaga,"Piero Bonaccorsi (1501 – October 19, 1547), known as Perino (or Perin) del Vaga, was an Italian painter and draughtsman of the Late Renaissance/Mannerism.",https://en.wikipedia.org/wiki/Perino_del_Vaga
Petrus_Van_der_Velden,Petrus Van der Velden,"Petrus van der Velden (5 May 1837 – 11 November 1913), who is also known as Paulus van der Velden, was a Dutch artist who spent much of his later career in New Zealand.",https://en.wikipedia.org/wiki/Petrus_Van_der_Velden
Philipp_Veit,Philipp Veit,Philipp Veit (13 February 1793 – 18 December 1877) was a German Romantic painter and one of the main exponents of the Nazarene movement. It is to Veit that the credit of having been the first to revive the nearly forgotten technique of fresco painting is due.,https://en.wikipedia.org/wiki/Philipp_Veit
Pierre_Adolphe_Valette,Pierre Adolphe Valette,"Pierre Adolphe Valette (13 October 1876 – 18 April 1942) was a French Impressionist painter who spent most of his career in England. His most acclaimed paintings are urban landscapes of Manchester, now in the collection of Manchester Art Gallery. Today, he is chiefly remembered as L. S. Lowry's tutor.",https://en.wikipedia.org/wiki/Pierre_Adolphe_Valette
Raja_Ravi_Varma,Raja Ravi Varma,"Raja Ravi Varma (29 April 1848 – 2 October 1906) was an Indian painter and artist. His works are one of the best examples of the fusion of European academic art with a purely Indian sensibility and iconography. Especially, he was notable for making affordable lithographs of his paintings available to the public, which greatly enhanced his reach and influence as a painter and public figure. His lithographs increased the involvement of common people with fine arts and defined artistic tastes among the common people. Furthermore, his religious depictions of Hindu deities and works from Indian epic poetry and Puranas have received profound acclaim. He was part of the royal family of erstwhile Parappanad, Malappuram district.
Raja Ravi Varma was closely related to the royal family of Travancore of present-day Kerala state in India. Later in his life, two of his granddaughters were adopted into the royal family, and their descendants comprise the present royal family of Travancore, including the latest three Maharajas (Balarama Varma III, Marthanda Varma III and Rama Varma VII).",https://en.wikipedia.org/wiki/Raja_Ravi_Varma
Remedios_Varo,Remedios Varo,"María de los Remedios Alicia Rodriga Varo y Uranga (known as Remedios Varo, 16 December 1908 – 8 October 1963) was a Spanish  surrealist painter working in Spain, France, and Mexico.
Varo had a difficult life, struggling against poverty and fleeing from war in Spain and then France. In the last thirteen years of her life she found financial stability in Mexico, painting productively until her sudden death in 1963.",https://en.wikipedia.org/wiki/Remedios_Varo
Robert_William_Vonnoh,Robert Vonnoh,"Robert William Vonnoh (September 17, 1858 – 28 December 1933) was an American Impressionist painter known for his portraits and landscapes. He traveled extensively between the American East Coast and France, more specifically the artists colony at Grez-sur-Loing.",https://en.wikipedia.org/wiki/Robert_Vonnoh
Roelof_van_Vries,Roelof Jansz van Vries,"Roelof Jansz van Vries or Roelof van Vries (1631, Haarlem – 1681/1701, Amsterdam) was a Dutch painter of the Dutch Golden Age. Known for his landscapes, his works can be seen at the Metropolitan Museum of Art, the Rijksmuseum, the National Gallery, etc.",https://en.wikipedia.org/wiki/Roelof_Jansz_van_Vries
Romano_Vio,Romano Vio,"Romano Vio (February 11, 1913 – August 23, 1984) was an Italian sculptor. He was born in Venice and taught sculpture there.",https://en.wikipedia.org/wiki/Romano_Vio
Sebastian_Vrancx,Sebastiaen Vrancx,"Sebastiaen Vrancx, Sebastiaan Vrancx or Sebastian Vranckx (pronounced [ˈvrɑŋs]; 22 January 1573 – 19 May 1647) was a Flemish Baroque painter, draughtsman and designer of prints who is mainly known for his battle scenes, a genre that he pioneered in Netherlandish painting.  He also created landscapes with mythological and allegorical scenes, scenes with robbers, village scenes and celebrations in cities. He was a gifted figure painter who was regularly invited to paint the staffage in compositions of fellow painters.  As an active member of a local chamber of rhetoric, he wrote comedies and a number of poems.  He was further captain of the Antwerp civil militia schutterij.",https://en.wikipedia.org/wiki/Sebastiaen_Vrancx
Serhii_Vasylkivsky,Serhii Vasylkivsky,"Serhii Ivanovych Vasylkivsky (Ukrainian: Сергій Іванович Васильківський, pronounced [serˈɦij wɐsɪlʲˈkiu̯sʲkɪj]; Russian: Серге́й Иванович Васильковский; October 19, 1854, Izium — October 7, 1917, Kharkiv) was one of the most prolific Ukrainian artists of the pre-revolutionary period and an expert on Ukrainian ornamentation and folk art.",https://en.wikipedia.org/wiki/Serhii_Vasylkivsky
Simon_Vouet,Simon Vouet,"Simon Vouet (French: [vwɛ]; 9 January 1590 – 30 June 1649) was a French painter who studied and rose to prominence in Italy before being summoned by Louis XIII to serve as Premier peintre du Roi in France. He and his studio of artists created religious and mythological paintings, portraits, frescoes, tapestries, and massive decorative schemes for the king and for wealthy patrons, including Richelieu. During this time, ""Vouet was indisputably the leading artist in Paris,"" and was immensely influential in introducing the Italian Baroque style of painting to France. He was also, according to Pierre Rosenberg, ""without doubt one of the outstanding seventeenth-century draughtsmen, equal to Annibale Carracci and Lanfranco.""",https://en.wikipedia.org/wiki/Simon_Vouet
Simon_de_Vlieger,Simon de Vlieger,"Simon de Vlieger (c. 1601 – buried 13 March 1653) was a Dutch painter, draughtsman and designer of tapestries, etchings, stained glass windows. While he is mainly known for his marine paintings he also painted beach scenes, landscapes and genre scenes.",https://en.wikipedia.org/wiki/Simon_de_Vlieger
Suzanne_Valadon,Suzanne Valadon,"Suzanne Valadon (23 September 1865 – 7 April 1938) was a French painter who was born Marie-Clémentine Valadon at Bessines-sur-Gartempe, Haute-Vienne, France. In 1894, Valadon became the first woman painter admitted to the Société Nationale des Beaux-Arts. She was also the mother of painter Maurice Utrillo.
Valadon spent nearly 40 years of her life as an artist. The subjects of her drawings and paintings, such as Joy of Life (1911), included mostly female nudes, portraits of women, still lifes, and landscapes. She never attended the academy and was never confined within a set tradition or style of art. Despite not being confined to any tradition, she shocked the artistic world by painting male nudes as well as less idealized images of women in comparison to those of her male counterparts.
She was a model for many renowned artists. Among them, Valadon appeared in such paintings as Dance at Bougival (1883) and Dance in the City by Pierre-Auguste Renoir (1883), and Suzanne Valadon (1885) and The Hangover (Suzanne Valadon) (1887 - 1889) by Henri de Toulouse-Lautrec.",https://en.wikipedia.org/wiki/Suzanne_Valadon
Vasily_Vereshchagin,Vasily Vereshchagin,Vasily Vasilyevich Vereshchagin (Russian: Василий Васильевич Верещагин; 26 October 1842 – 13 April 1904) was a Russian war artist. The graphic nature of his realist scenes led to many of them never being printed or exhibited.,https://en.wikipedia.org/wiki/Vasily_Vereshchagin
Verónica_Ruiz_de_Velasco,Verónica Ruiz de Velasco,"Veronica Ruiz de Velasco (born 1968) is a Mexican neo-figurative painter living in the United States and one of the youngest female artist to exhibit solo at the Museo de Arte Moderno (National Museum of Modern Art) in Mexico.  Her talent attracted the attention of masters such as Teodulo Romulo, Rufino Tamayo, Jean Dubuffet, and Gilberto Aceves Navarro who all took Veronica under their wings as a student and protégé. She was commissioned to paint a mural at the ABC Hospital that was unveiled by the U.S. Ambassador in Mexico, Charles J. Pilliod Jr. and attended by Prince Charles, Prince of Wales, and later a mural for the Hamon Science Building at the Southwest Medical Center in Dallas for Nancy Hamon. In addition, Veronica has held several solo exhibitions including the Museo de Arte Moderno in Mexico, Mexico Loteria, the Mexico City International Airport, Nordstrom in the Galleria of Dallas and the Irving Art Center.  Over the last decade, Veronica Ruiz de Velasco has been recognized as one of the world's greatest abstract artist.  Her works have been quoted as Jackson Pollock on steroids.",https://en.wikipedia.org/wiki/Ver%C3%B3nica_Ruiz_de_Velasco
Victor_Vasarely,Victor Vasarely,"Victor Vasarely (French: [viktɔʁ vazaʁeli]; born Győző Vásárhelyi, Hungarian: [ˈvaːʃaːrhɛji ˈɟøːzøː]; 9 April 1906 – 15 March 1997) was a Hungarian-French artist, who is widely accepted as a ""grandfather"" and leader of the Op art movement.
His work titled Zebra, created in 1937, is considered by some to be one of the earliest examples of Op art.",https://en.wikipedia.org/wiki/Victor_Vasarely
Viktor_Vasnetsov,Viktor Vasnetsov,"Viktor Mikhaylovich Vasnetsov (Russian: Ви́ктор Миха́йлович Васнецо́в; 15 May (N.S.), 1848 – 23 July 1926) was a Russian artist who specialised in mythological and historical subjects. He is considered a co-founder of Russian folklorist and romantic nationalistic painting, and a key figure in the Russian Revivalist movement.",https://en.wikipedia.org/wiki/Viktor_Vasnetsov
Vladimír_Vašíček,Vladimír Vašíček,"Vladimír Vašíček (29 September 1919, Mistřín – 29 August 2003, Svatobořice) was a Czech painter. He was one of the pioneers of Czech modern and abstract painting after the World War II.
Vladimír Vašíček is one of the foremost representatives of non–figurative painting in the Czech Republic. His artistic production spans the second half of the 20th century. He lived and worked in his birthplace Svatobořice-Mistřín in the South Moravian Region.",https://en.wikipedia.org/wiki/Vladim%C3%ADr_Va%C5%A1%C3%AD%C4%8Dek
Willem_van_de_Velde_the_Elder,Willem van de Velde the Elder,"Willem van de Velde the Elder (1610/11 – 13 December 1693) was a Dutch Golden Age seascape painter, who produced many precise drawings of ships and ink paintings of fleets, but later learned to use oil paints like his son.",https://en.wikipedia.org/wiki/Willem_van_de_Velde_the_Elder
Willem_van_de_Velde_the_Younger,Willem van de Velde the Younger,"Willem van de Velde the Younger (18 December 1633 (baptised) – 6 April 1707) was a Dutch marine painter, the son of Willem van de Velde the Elder, who also specialised in maritime art. His brother, Adriaen van de Velde, was a landscape painter.",https://en.wikipedia.org/wiki/Willem_van_de_Velde_the_Younger
Willem_van_der_Vliet,Willem van der Vliet,Willem van der Vliet (c. 1584 – 6 December 1642) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Willem_van_der_Vliet
Wolf_Vostell,Wolf Vostell,"Wolf Vostell (14 October 1932 – 3 April 1998) was a German painter and sculptor, considered one of the early adopters of video art and installation art and pioneer of Happenings and Fluxus. Techniques such as blurring and Dé-coll/age are characteristic of his work, as is embedding objects in concrete and the use of television sets in his works. Wolf Vostell was married to the Spanish writer Mercedes Vostell and has two sons, David Vostell and Rafael Vostell.",https://en.wikipedia.org/wiki/Wolf_Vostell
Zygmunt_Vogel,Zygmunt Vogel,"Zygmunt Vogel (15 June 1764, Wołczyn – 20 April 1826, Warsaw) was a Polish illustrator, educator, and painter in the classical style. He was sometimes called Ptaszek (Polish for ""Bird""): a reference to his name (which means ""bird"" in German) and to the many years that he traveled almost continuously.",https://en.wikipedia.org/wiki/Zygmunt_Vogel
Édouard_Vuillard,Édouard Vuillard,"Jean-Édouard Vuillard (French: [ʒɑ̃ edwaʁ vɥijaʁ]; 11 November 1868 – 21 June 1940) was a French painter, decorative artist, and printmaker. From 1891 through 1900, Vuillard was a prominent member of the avant garde artistic group Les Nabis, creating paintings that assembled areas of pure color. His interior scenes, influenced by Japanese prints, explored the spatial effects of flattened planes of color, pattern, and form. As a decorative artist, Vuillard painted theater sets, panels for interior decoration, and designed plates and stained glass. After 1900, when the Nabis broke up, Vuillard adopted a more realistic style, approaching landscapes and interiors with greater detail and vivid colors. In the 1920s and 1930s, he painted portraits of prominent figures in French industry and the arts in their familiar settings.
Vuillard was influenced by Paul Gauguin, among other post-impressionist painters.",https://en.wikipedia.org/wiki/%C3%89douard_Vuillard
Abraham_Willaerts,Abraham Willaerts,"Abraham Willaerts (c. 1603 - 18 October 1669) was a Dutch Baroque painter, mostly of marine and harbor scenes. He also painted a number of single and family portraits.",https://en.wikipedia.org/wiki/Abraham_Willaerts
Ada_Hill_Walker,Ada Hill Walker,"Ada Hill Walker (1879-10 November 1955) was a British scientific illustrator, artist and flower painter based in St Andrews in Scotland who provided illustrations for the scientific publications of William M'Intosh (1838-1931).
She often signed her work as A.H.W., A.H. Walker and Ada H. Walker.",https://en.wikipedia.org/wiki/Ada_Hill_Walker
Adam_Willaerts,Adam Willaerts,Adam Willaerts (21 July 1577 – 4 April 1664) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Adam_Willaerts
Adolf_Ulric_Wertmüller,Adolf Ulrik Wertmüller,"Adolf Ulrik Wertmüller (February 18, 1751 – October 5, 1811) was a Swedish painter whose notable works include Danaë receiving Jupiter in a Shower of Gold.
Wertmüller was born in Stockholm and studied art at home before moving to Paris in 1772 to study under his cousin Alexander Roslin and French painter Joseph-Marie Vien. On July 30, 1784, Wertmüller was elected to the Royal Academy of Painting and Sculpture.
Wertmüller was commissioned by Gustav III of Sweden for a portrait of Marie Antoinette, which is now in the Nationalmuseum in Stockholm. In 1787, he produced his masterpiece Danaë, a work which proved controversial as one of the earliest female nude paintings exhibited in America.
Wertmüller first emigrated to the United States in May 1794 and continued his portrait work, most notably of General George Washington, but in 1796 was called back to Sweden, eventually returning to Philadelphia in 1800. Elizabeth B. Johnston, in her book Original Portraits of Washington (Boston, 1882), speaks of five portraits of Washington by Wertmüller, of which one, executed in 1797, was purchased by the U. S. government in 1878, and another is owned by the Historical Society of Pennsylvania.
Wertmüller was married to Elizabeth Henderson, granddaughter of noted early American painter Gustavus Hesselius, on January 8, 1801, and two years later retired to a plantation in Claymont, Delaware, where he lived the final years of his life. He died near Marcus Hook, Pennsylvania, aged 60.",https://en.wikipedia.org/wiki/Adolf_Ulrik_Wertm%C3%BCller
Adolf_Wölfli,Adolf Wölfli,"Adolf Wölfli (February 29, 1864 – November 6, 1930) (occasionally spelled Adolf Woelfli or Adolf Wolfli) was a Swiss artist who was one of the first artists to be associated with the Art Brut or outsider art label.",https://en.wikipedia.org/wiki/Adolf_W%C3%B6lfli
Adolphe_Willette,Adolphe Willette,"Adolphe Léon Willette (30 July 1857 in Châlons-sur-Marne – 4 February 1926 in Paris) was a French painter, illustrator, caricaturist, and lithographer, as well as an architect of the famous Moulin Rouge cabaret. Willette ran as an ""anti-semitic"" candidate in the 9th arrondissement of Paris for the September 1889 legislative elections.",https://en.wikipedia.org/wiki/Adolphe_Willette
Adriaen_van_der_Werff,Adriaen van der Werff,"Adriaen van der Werff (21 January 1659 – 12 November 1722) was a Dutch painter of portraits and erotic, devotional and mythological scenes. He painted several works for the Medicis. His brother, Pieter van der Werff (1661–1722), was his principal pupil and assistant.",https://en.wikipedia.org/wiki/Adriaen_van_der_Werff
Albert_J._Welti,Albert J. Welti,"Albert Jakob Welti (October 11, 1894 – December 5, 1965) was a Swiss writer and painter.",https://en.wikipedia.org/wiki/Albert_J._Welti
Albert_Welti,Albert Welti,Albert Welti (18 February 1862 – 7 June 1912) was a Swiss painter and etcher. Many of his works depicted dreams or nightmares.,https://en.wikipedia.org/wiki/Albert_Welti
Alfons_Walde,Alfons Walde,Alfons Walde (8 February 1891 – 11 December 1958) was an Austrian artist and architect.,https://en.wikipedia.org/wiki/Alfons_Walde
Alfred_Wallis,Alfred Wallis,"Alfred Wallis (18 August 1855 – 29 August 1942) was a British fisherman and artist known for his port landscapes and shipping scenes painted in a naïve style. Having no artistic training, he began painting at the age of 70, using household paint on scraps of cardboard. He achieved little commercial success, although his work was championed by progressive artists such as Ben Nicholson and Christopher Wood.",https://en.wikipedia.org/wiki/Alfred_Wallis
Alison_Watt_(Scottish_painter),Alison Watt (Scottish painter),Alison Watt OBE FRSE RSA  (born 1965) is a British painter who first came to national attention while still at college when she won the 1987 Portrait Award at the National Portrait Gallery in London.,https://en.wikipedia.org/wiki/Alison_Watt_(Scottish_painter)
Andrew_Wyeth,Andrew Wyeth,"Andrew Newell Wyeth ( WY-eth; July 12, 1917 – January 16, 2009) was an American visual artist, primarily a realist painter, working predominantly in a regionalist style. He believed he was also an abstractionist, portraying subjects in a new, meaningful way. The son of N. C. Wyeth and father of Jamie Wyeth, he was one of the best-known U.S. artists of the middle 20th century. James H. Duff explores the art and lives of the three men in An American Vision: Three Generations of Wyeth Art. Raised with an appreciation of nature, Wyeth took walks that fired his imagination. Henry David Thoreau, Robert Frost, and King Vidor's The Big Parade (1925) inspired him intellectually and artistically. Wyeth featured in a documentary The Metaphor in which he discussed Vidor's influence on the creation of his works of art, like Winter 1946 and Portrait of Ralph Kline. Wyeth was also inspired by Winslow Homer and Renaissance artists.
His father, N. C., gave him art lessons as a child, during which he developed the skills to create landscapes, illustrations, works of figures, and watercolor paintings. He also instilled a sense of passion and purpose in creating art that ""enriches and broadens one's perspective."" His brother-in-law, Peter Hurd, taught him to use egg tempera. Wyeth's wife, Betsy, managed his career and was also a strong influence in his work.
One of the best-known images in 20th-century American art is his tempera painting Christina's World, currently in the collection of the Museum of Modern Art in New York City, which was painted in 1948, when Wyeth was 31 years old. Wyeth is also known for The Helga Pictures. 
In his art, Wyeth's favorite subjects were the land and people around him, both in his hometown of Chadds Ford, Pennsylvania and at his summer home in Cushing, Maine. Also appearing in his works are his friend's Kuerner Farm and an 18th-century mill, Brinton's Mill, that Wyeth and his wife purchased. He made a collection of about 300 paintings of windows which were presented in the National Gallery of Art's 2014 exhibition, ""Andrew Wyeth: Looking Out, Looking In"". In the 1960s, he began to paint portraits of family members, friends, and neighbors. Wyeth often said: ""I paint my life."" 
Summarizing the variation of opinions about his work, art historian Robert Rosenblum said that 
Wyeth was the ""most overrated and underrated"" artist. He was known for his skill at creating watercolor and tempera paintings that engage one's senses and emotions. Christina's World became an iconic image, a status unmet by even the best paintings, ""that registers as an emotional and cultural reference point in the minds of millions."" Among the awards and honors that he received since 1947 are the Presidential Medal of Freedom and Congressional Gold Medals and he was elected to Britain's Royal Academy.",https://en.wikipedia.org/wiki/Andrew_Wyeth
Andrzej_Wróblewski,Andrzej Wróblewski,"Andrzej Krystyn Wróblewski (Polish pronunciation: [ˈand͡ʐɛj vrubˈlɛfskʲi]; 15 June 1927 – 23 March 1957) was a Polish figurative painter who died in a mountaineering accident in 1957 when he was only 29. He is recognized by many as one of Poland's most prominent artists in the early post World War II era, creating a distinctly individualistic approach to representational art.",https://en.wikipedia.org/wiki/Andrzej_Wr%C3%B3blewski
