wikipedia_name,artist_name,summary,url
Adam_Elsheimer,Adam Elsheimer,"Adam Elsheimer (18 March 1578 – 11 December 1610) was a German artist working in Rome, who died at only thirty-two, but was very influential in the early 17th century in the field of Baroque paintings. His relatively few paintings were small-scale, nearly all painted  on copper plates, of the type often known as cabinet paintings. They include a variety of light effects, and an innovative treatment of landscape. He was an influence on many other artists, including Rembrandt and Peter Paul Rubens.",https://en.wikipedia.org/wiki/Adam_Elsheimer
Aileen_Eagleton,Aileen Eagleton,Aileen Eagleton (5 February 1902 – 1984) was a British painter and wood engraver.,https://en.wikipedia.org/wiki/Aileen_Eagleton
Albert_Edelfelt,Albert Edelfelt,"Albert Gustaf Aristides Edelfelt (21 July 1854 – 18 August 1905) was a Finnish painter noted for his naturalistic style and Realist approach to art. He lived in the Grand Duchy of Finland and made Finnish culture visible abroad, before Finland gained full independence. He was considered the greatest Finnish artist of the second half of 19th - the first half of 20th centuries, and one of the most prominent contributors to the Golden Age of Finnish Art.",https://en.wikipedia.org/wiki/Albert_Edelfelt
Albin_Egger-Lienz,Albin Egger-Lienz,Albin Egger-Lienz (29 January 1868 – 4 November 1926) was an Austrian painter known especially for rustic genre and historical paintings.,https://en.wikipedia.org/wiki/Albin_Egger-Lienz
Alfred_East,Alfred East,"Sir Alfred Edward East, RA, RBA (15 December 1844 – 28 September 1913) was an English painter.",https://en.wikipedia.org/wiki/Alfred_East
Allaert_van_Everdingen,Allaert van Everdingen,"Allaert van Everdingen (Dutch pronunciation: [ˈɑlaːrt fɑn ˈeːvərˌdɪŋə(n)], bapt. 18 June 1621 – 8 November 1675 (buried)), was a Dutch Golden Age painter and printmaker in etching and mezzotint.",https://en.wikipedia.org/wiki/Allaert_van_Everdingen
Andrey_Esionov,Andrey Esionov,"Andrey Kimovich Esionov (Russian: Андрей Кимович Есионов; born 1963) is a Russian painter and graphic artist, who paints portraits and cityscapes. He is academician (Full member) of the Russian Academy of Arts (the painting department, 2018), Honorary Academician of the Florentine Academy of Fine Arts and Drawing (Accademia delle Arti del Disegno), a  member of the Russian Artistic Union of Painters (1995), the Moscow Artists' Association of International Art Fund, and the Union of Russian Artists.
Esionov works in the portrait genre, and actively promotes watercolor painting. According to critics he works in a contemporary art style at the interface of academism. The artist's works are in the collections of museums including the Moscow Museum of Modern Art (Moscow), the State Russian Museum (Saint Petersburg), the State Museum of Fine Arts of the Republic of Tatarstan (Kazan), Samara Regional Art Museum (Samara), the State Museum of Arts of Uzbekistan (Tashkent)., the Museum of the Academy of Fine Arts and Drawing ( Accademia delle Arti del Disegno) (Florence), Vatican Museums, San Salvatore in Lauro Museum (Rome), Pantheon/Santa Maria ad Martires Basilica Museum (Rome) and other important museums and galleries. In his paintings the artist turns objects and subjects of the real world into works of art which is an indisputable evidence of his talent, high level of professional skills and mastery. Rather than cloning the real world, Esionov uses no optical devices, film or photo cameras to create a new reality relying only on purely artistic means. Esionov’s imaginary compositions and creative stylistic  peculiarities visualize  harmony of reality and imagination that inspires associative perception and imagination.
- Alexander Rozhin,  academician of the Russian Academy of arts, Editor-in-Chief, The Tretyakov Gallery Magazine.",https://en.wikipedia.org/wiki/Andrey_Esionov
Annabel_Eyres,Annabel Eyres,"Annabel Juliet Eyres (born 4 February 1965) is a British international rower and artist.
Annabel Eyres was educated at the City of London School for Girls in London and Bryanston School in Dorset. She then studied at the Ruskin School of Drawing and Fine Art, University of Oxford, where she was a student at Pembroke College. During this time, she rowed for the Pembroke College Boat Club and the Oxford University Women's Boat Club, competing in the Oxford and Cambridge Women's Boat Race. She also rowed for the Tideway Scullers School and the Upper Thames Rowing Club.
Eyres competed in the women's double sculls event at the 1992 Summer Olympics. She was part of the coxless pairs with Joanne Gough that won the national title rowing for the British squad at the 1990 National Championships. She also completed in the 1989 World Rowing Championships women's quadruple sculls final and the 1991 World Rowing Championships women's double sculls final.
As well as rowing, Eyres has been an artist, producing prints and also paper cuts and collages, as well as painting, especially of rowing-related subjects. She helped form the company Rock the Boat, selling rowing-related items, including artworks. She has exhibited regularly in London, including at the Riverside Gallery, and Oxford, including as part of Oxfordshire Artweeks.
Annabel Eyres is married with a family.",https://en.wikipedia.org/wiki/Annabel_Eyres
Arthur_Webster_Emerson,Arthur Webster Emerson,"Arthur Webster Emerson (December 5, 1885 – July 18, 1968) was a painter who was born in Honolulu, Kingdom of Hawai'i. He was the son of Nathaniel Bright Emerson, and grandson of missionaries John S. Emerson and Ursula Newell Emerson. As a young Hawaiian-born artist, he was encouraged in his painting by Madge Tennent. During the 1910s and 1920s, he painted in New York with other young artists associated with the Ashcan School.  Emerson died in 1968.",https://en.wikipedia.org/wiki/Arthur_Webster_Emerson
Augustus_Earle,Augustus Earle,"Augustus Earle (1793–1838) was a British painter. Unlike earlier artists who worked outside Europe and were employed on voyages of exploration or worked abroad for wealthy, often aristocratic patrons, Earle was able to operate quite independently – able to combine his lust for travel with an ability to earn a living through art. The body of work he produced during his travels comprises a significant documentary record of the effects of European contact and colonisation during the early nineteenth century.",https://en.wikipedia.org/wiki/Augustus_Earle
Barthélemy_d'Eyck,Barthélemy d'Eyck,"Barthélemy d'Eyck, van Eyck or d' Eyck (c. 1420 – after 1470), was an Early Netherlandish artist who worked in France and probably in Burgundy as a painter and manuscript illuminator. He was active between about 1440 to about 1469.
Although no surviving works can be certainly documented as his, he was praised by contemporary authors as a leading artist of the day, and a number of important works are generally accepted as his. In particular, Barthélemy has been accepted by most experts as the artists formerly known as the Master of the Aix Annunciation for paintings, and the Master of René of Anjou for illuminated manuscripts. He is thought by many to be the Master of the Shadows responsible for parts of the calendar of the Très Riches Heures du Duc de Berry.",https://en.wikipedia.org/wiki/Barth%C3%A9lemy_d%27Eyck
Ben_Enwonwu,Ben Enwonwu,"Odinigwe Benedict Chukwukadibia Enwonwu   MBE (14 July 1917 – 5 February 1994), better known as Ben Enwonwu, was a Nigerian painter and sculptor. Arguably the most influential African artist of the 20th century, his pioneering career opened the way for the postcolonial proliferation and increased visibility of modern African art. He was one of the first African artists to win critical acclaim, having exhibited in august exhibition spaces in Europe and the United States and listed in international directories of contemporary art. Since 1950, Enwonwu was celebrated as ""Africa's Greatest Artist"" by the international media and his fame was used to enlist support for Black Nationalists movement all over the world. The Enwonwu crater on the planet Mercury is named in his honour.",https://en.wikipedia.org/wiki/Ben_Enwonwu
Bernard_Walter_Evans,Bernard Walter Evans,"Bernard Walter Evans (26 December 1843 – 26 February 1922) was a British landscape painter and watercolourist in the Romantic style, working mainly in Birmingham, Wales, London, Cannes and the North Riding of Yorkshire. Because he used a ""heavy, cumbrous"" horse-drawn van to reach remote sites in Yorkshire, his nickname there was Van Evans, and he was recognisable with his wideawake hat, pipe and neckerchief. He was known for his arduous days of painting in the hard Yorkshire winters, with frozen water pots, little food, and only a paraffin stove to warm his hands.
Evans was the son of an engraver, and four of his siblings were artists. He began his apprenticeship at seven years old with Samuel Lines. He studied under George Wallis at the Birmingham School of Art and then with Edward Watson at the School of Landscape Art. He married Mary Ann Eliza Hollyer, sister of Frederick Hollyer, and one of his cousins was George Eliot. Evans was elected a member of the Royal Society of British Artists and the Savage Club, and he was for many years a member of the Royal Institute of Painters in Water Colours.",https://en.wikipedia.org/wiki/Bernard_Walter_Evans
Bouchta_El_Hayani,Bouchta El Hayani,"Bouchta El Hayani (born 1952 in Taounate) is a Moroccan artist who started his professional career in the 1970s. Since this period he has followed a successful path to become one of the leading and most famous Moroccan artists. First and foremost he is one of the rare Moroccan painters that perfectly master drawing techniques.
El Hayani graduated from the ""Ecole des Arts Appliques"" in Casablanca then the ""École des Beaux-Arts"" in Paris. His work has been featured in several exhibitions all over the world.
Bouchta El Hayani currently lives and work in Rabat, Morocco. The artist is also a member of the board of The Moroccan Artists Association (AMAP).",https://en.wikipedia.org/wiki/Bouchta_El_Hayani
Bracha_L._Ettinger,Bracha L. Ettinger,"Bracha Lichtenberg Ettinger (born March 23, 1948) is an Israeli-French artist, writer, psychoanalyst and philosopher, born in Mandatory Palestine and living and working in Paris. She is a feminist theorist and artist in contemporary New European Painting who invented the concept of the Matrixial Gaze and related concepts around trauma, aesthetics and ethics. Ettinger is a professor at European Graduate School in Saas-Fee, Switzerland and at GCAS, Dublin. In 2023, she was part of the Finding Committee for the Artistic Director of Documenta's 2027 edition. She resigned from that role with a public letter intended to open a radical discussion in the artworld, following the administration's rejection of her request for a pause due to the attacks on civilians in Israel and in Gaza and the ongoing heavy losses of life.",https://en.wikipedia.org/wiki/Bracha_L._Ettinger
Cabinet_painting,Cabinet painting,"A cabinet painting (or ""cabinet picture"") is a small painting, typically no larger than two feet (0.6 meters) in either dimension, but often much smaller. The term is especially used for paintings that show full-length figures or landscapes at a small scale, rather than a head or other object painted nearly life-size. Such paintings are done very precisely, with a great degree of ""finish"". 
From the fifteenth century onward, wealthy collectors of art would keep these paintings in a cabinet, which was a relatively small and private room (often very small even in large houses) to which only those with whom they were on especially intimate terms would be admitted. A cabinet, also known as a closet, study (from the Italian studiolo), office, or by other names, might be used as an office or just a sitting room. Heating the main rooms in large palaces or mansions in the winter was difficult, so small rooms such as cabinets were more comfortable. They offered more privacy from servants or other household members and visitors. Typically, a cabinet would be for the use of a single individual; a large house might have at least two (his and hers) and often more.

Later, cabinet paintings might be housed in a display case, also known as a cabinet, but the term cabinet arose from the name (originally in Italian) of the room, not the piece of furniture. Other small and precious objects, including miniature paintings, ""curiosities"" of all sorts (see cabinet of curiosities), old master prints, books, or small sculptures might also be displayed in the room. 
A rare example of a surviving cabinet with its contents probably little changed since the early eighteenth century is at Ham House in Richmond, London. It is less than ten feet square, and leads off from the Long Gallery which is over a hundred feet long and twenty feet wide, giving a rather startling change in scale and atmosphere. As is often the case, it has a view of the front entrance to the house, so that passersby and daily activities can be observed. Most surviving large houses or palaces, especially from before 1700, have such rooms, but they are often not displayed or accessible to visitors. 
The magnificent Mannerist Studiolo of Francesco I Medici in Florence is larger than most examples and rather atypical in that most of the paintings were commissioned for the room.
There is an equivalent type of small sculpture, usually bronzes. The leading exponent in the late Renaissance was Giambologna, who produced sizeable editions of reduced versions of his large works, and also made many exclusively in small scale. These sculptures were designed to be picked up and handled, even fondled. Small antiquities were also very commonly displayed in such rooms, including rare coinage.   

 
Small paintings have been produced during all periods of Western art, but some periods and artists are especially noticeable for them. Raphael produced many cabinet paintings, and all the paintings of the important German artist Adam Elsheimer (1578–1610) could be so described. The works of these two were much copied. The Dutch artists of the seventeenth century had an enormous output of small paintings. The painters of the Leiden School were especially noted ""Fijnschilders"" or ""fine painters"" producing highly finished small works. Watteau, Fragonard and other French 18th-century artists produced many small works, generally emphasizing spirit and atmosphere rather than a detailed finish. In modern times the term is not as common as it was in the 19th century, but remains in use among art historians. 
A ""cabinet miniature"" is a larger portrait miniature, usually full-length and typically up to about ten inches (25cm) high. These were first painted in England, from the end of the 1580s, initially by Nicholas Hilliard and Isaac Oliver. 
In 1991, an exhibition entitled ""Cabinet Painting"" toured London, Hove Museum and Art Gallery and Glynn Vivian Art Gallery and Museum, Swansea. It included more than sixty cabinet paintings by contemporary artists.


== References ==",https://en.wikipedia.org/wiki/Cabinet_painting
Caesar_van_Everdingen,Caesar van Everdingen,"Cesar Pietersz, or Cesar Boetius van Everdingen (1616/17 – buried 13 October 1678), older brother of Allart van Everdingen and Jan van Everdingen, was a Dutch Golden Age portrait and history painter.",https://en.wikipedia.org/wiki/Caesar_van_Everdingen
Camilo_Egas,Camilo Egas,"Camilo Egas (1889-September 18, 1962) was an Ecuadorian master painter and teacher, who was also active in the United States and Europe. Egas was married in Paris 1927 to dancer and artist Margarita Gibbons. 
Camilo Egas museum in Quito illustrates a self portrait of the artist of 1946 that is on the cover of a pamphlet published by them then used for a book Jan 2003 edition by del Banco central del Ecuador.",https://en.wikipedia.org/wiki/Camilo_Egas
Carl_Eytel,Carl Eytel,"Carl Eytel (September 12, 1862 – September 17, 1925) was a German American artist who built his reputation for paintings and drawings of desert subjects in the American Southwest. Immigrating to the United States in 1885, he settled in Palm Springs, California in 1903. With an extensive knowledge of the Sonoran Desert, Eytel traveled with the author George Wharton James as he wrote the successful Wonders of the Colorado Desert, and contributed over 300 drawings to the 1908 work. While he enjoyed success as an artist, he lived as an ascetic and would die in poverty. Eytel's most important work, Desert Near Palm Springs, hangs in the History Room of the California State Library.",https://en.wikipedia.org/wiki/Carl_Eytel
Carlos_Enríquez_Gómez,Carlos Enríquez Gómez,"Carlos Enríquez Gómez (August 3, 1900 – May 2, 1957), was a Cuban painter, illustrator and writer of the Vanguardia movement (the Cuban Avant-garde). Along with Víctor Manuel, Amelia Peláez, Fidelio Ponce, Antonio Gattorno, and other masters of this period, he was involved in one of the most fertile moments in Cuban culture. He is considered by critics to be one of the best, and most original, Cuban artists of the 20th century.
Enríquez strived to develop a genuinely Cuban style that, while fueled by surrealism and modernism, took inspiration from Cuba's landscapes, culture, social problems and way of living. He was also considered a rebel, and was often criticized for the allegedly explicit nature of his nudes, and for his bohemian lifestyle.",https://en.wikipedia.org/wiki/Carlos_Enr%C3%ADquez_G%C3%B3mez
Cerith_Wyn_Evans,Cerith Wyn Evans,"Cerith Wyn Evans (born 1958 in Llanelli) is a Welsh conceptual artist, sculptor and film-maker. In 2018 he won the £30,000 Hepworth Prize for Sculpture.",https://en.wikipedia.org/wiki/Cerith_Wyn_Evans
Christoffer_Wilhelm_Eckersberg,Christoffer Wilhelm Eckersberg,"Christoffer Wilhelm Eckersberg (2 January 1783 – 22 July 1853) was a Danish painter. He was born in Blåkrog in the Duchy of Schleswig (now in Aabenraa Municipality, in the southern part of Jutland in Denmark). He went on to lay the foundation for the period of art known as the Golden Age of Danish Painting, and is referred to as the ""Father of Danish painting"".",https://en.wikipedia.org/wiki/Christoffer_Wilhelm_Eckersberg
Clifford_Ellis,Clifford Ellis,"Clifford Wilson Ellis (1907–1985) was a British printmaker, painter, designer and art teacher. Ellis is notable both for the work he did for the Recording Britain project during the Second World War and for his role in the development of art teaching.",https://en.wikipedia.org/wiki/Clifford_Ellis
Cornelis_Engebrechtsz,Cornelis Engebrechtsz.,"Cornelis Engebrechtsz., also known as Cornelis Engelbrechtsz. (c.1462–1527) was an early Dutch painter. He was born and died in Leiden, and is considered the first important painter from that city. Engebrechtsz. taught a number of other Leiden painters, including Lucas van Leyden, Aertgen van Leyden and Engebrechtsz.' own sons Cornelis, Lucas, and Pieter Cornelisz. Kunst. Lucas van Leyden is considered his most important pupil, eclipsing Engebrechtsz. in popularity.
Work by Engebrechtsz. is in the collection of the Rijksmuseum Amsterdam, the Kunsthistorisches Museum in Vienna, the J. Paul Getty Museum in Los Angeles, the Alte Pinakothek in Munich and the Metropolitan Museum of Art in New York, among others.",https://en.wikipedia.org/wiki/Cornelis_Engebrechtsz.
Denis_Eden_(painter),Denis Eden,"William Denis Eden (1878–1949) was a Liverpool-born artist whose lively and idiosyncratic paintings were in a ‘neo-Pre-Raphaelite’ style. He trained at the St John's Wood Art School and the Royal Academy Schools, and went on to exhibit regularly at the Royal Academy. He was married to the poet Helen Parry Eden, and in the interwar years they divided their time between Oxfordshire and Italy. He illustrated a children’s book and provided drawings for his wife’s ‘medieval’ tales.",https://en.wikipedia.org/wiki/Denis_Eden
Don_Eddy,Don Eddy,"Don Eddy (born 1944) is a contemporary representational painter. He gained recognition in American art around 1970 amid a group of artists that critics and dealers identified as Photorealists or Hyperrealists, based on their work's high degree of verisimilitude and use of photography as a resource material. Critics such as Donald Kuspit (as well as Eddy himself) have resisted such labels as superficially focused on obvious aspects of his painting while ignoring its specific sociological and conceptual bases, dialectical relationship to abstraction, and metaphysical investigations into perception and being; Kuspit wrote: ""Eddy is a kind of an alchemist … [his] art transmutes the profane into the sacred—transcendentalizes the base things of everyday reality so that they seem like sacred mysteries."" Eddy has worked in cycles, which treat various imagery from different formal and conceptual viewpoints, moving from detailed, formal images of automobile sections and storefront window displays in the 1970s to perceptually challenging mash-ups of still lifes and figurative/landscapes scenes in the 1980s to mysterious multi-panel paintings in his latter career. He lives in New York City with his wife, painter Leigh Behnke.",https://en.wikipedia.org/wiki/Don_Eddy
Dulah_Marie_Evans,Dulah Marie Evans,"Dulah Marie Evans, later Dulah Marie Evans Krehbiel (17 February 1875 – 24 July 1951) was an American painter, photographer, printmaker, illustrator, and etcher.
Evans received commissions from the Armour Food Company and Santa Fe Railroad to Santa Fe, New Mexico, to photograph Native American subjects in their daily routine and performing ritualistic dances.",https://en.wikipedia.org/wiki/Dulah_Marie_Evans
Eamon_Everall,Eamon Everall,"Eamon Everall (born 6 October 1948) is an English artist and educator. He was one of the 12 founder members of the Stuckists art group. He paints in a ""neo-cubist"" style, with subjects from life worked on over a long period.",https://en.wikipedia.org/wiki/Eamon_Everall
Edith_Edmonds,Edith Edmonds,"Edith Lilian Edmonds, née Barnish, (1874-1951) was an English artist who, working in oils and watercolours, was known for her still-life and landscape paintings.",https://en.wikipedia.org/wiki/Edith_Edmonds
Ei-Q,Ei-Q,"Ei-Q (瑛九, Eikyū, April 28, 1911 – March 10, 1960, in English occasionally ""Q. Ei"" or ""Ei Kyu"") was a Japanese artist who worked in a variety of media, including photography and engraving.",https://en.wikipedia.org/wiki/Ei-Q
Einar_Hakonarson,Einar Hákonarson,"Einar Hákonarson (born 14 January 1945, in Reykjavík, Iceland) is one of Iceland's best known artists. He is an expressionistic and figurative painter who brought the figure back into Icelandic painting in 1968. He is a pioneer in the Icelandic art scene and art education. He has been called “The crusader of the painting”, due to his involvement in those conflicts many Icelandic painters have had with the public fine art centers over the last 20 years.",https://en.wikipedia.org/wiki/Einar_H%C3%A1konarson
Eishōsai_Chōki,Eishōsai Chōki,"Eishōsai Chōki (Japanese: 栄松斎 長喜), also known as Momokawa Chōki, was a designer of ukiyo-e style Japanese woodblock prints who was active from about 1786 to 1808.  He, along with Utamaro, was a pupil of Toriyama Sekien (1712–1788).  Chōki is best known for his pictures of beautiful slender women (bijin-ga), often with atmospheric backgrounds.
The artist signed most of his works Chōki (長喜), he also signed some work Eishōsai (栄松斎) or Shikō (子興).",https://en.wikipedia.org/wiki/Eish%C5%8Dsai_Ch%C5%8Dki
Florence_Engelbach,Florence Engelbach,"Florence Ada Engelbach née Neumegen (9 June 1872 – 27 February 1951) was a painter of portraits, landscapes and flower pieces. She was born in Spain to English parents and, after training in London, established her artistic career in Britain.",https://en.wikipedia.org/wiki/Florence_Engelbach
Gerbrand_van_den_Eeckhout,Gerbrand van den Eeckhout,"Gerbrand van den Eeckhout (19 August 1621 – 29 September 1674) was a Dutch Golden Age painter and a favourite student of Rembrandt. He was also an etcher, an amateur poet, a collector and an adviser on art.",https://en.wikipedia.org/wiki/Gerbrand_van_den_Eeckhout
Grace_English,Grace English,Grace Geraldine English (1891-4 December 1956) was a British painter and etcher.,https://en.wikipedia.org/wiki/Grace_English
Hans_Erni,Hans Erni,"Hans Erni (February 21, 1909 – March 21, 2015) was a Swiss graphic designer, painter, illustrator, engraver and sculptor.
Born in Lucerne, the third of eight siblings, to a cabin cruiser engineer, he studied art at the Académie Julian in Paris and later in Berlin, and admired artists such as Pablo Picasso and Georges Braque.
He is known for having illustrated postage stamps, his lithographs for the Swiss Red Cross, his participation on the Olympic Committee as well as his activism. His 1939 works and first major public success was a mural titled Switzerland: ""Vacation Land of the People"" was commissioned and displayed for the national exhibition in Zürich.
The Hans Erni Museum, situated in the grounds of the Swiss Museum of Transport in Lucerne, contains a large collection of artwork, he also designed ceramics and theatre costumes and sets. He did the art for Swiss bank notes, in the 1940s but, after the notes were already printed they were never published, because a member of the State Council of Lucerne criticized that Erni was deemed as a communist. However, Erni was never a member of any political party. In 2004, he was awarded the honorary citizenship of the city of Lucerne. On 10 January 2009 he received the SwissAward for lifetime accomplishment.
In his career, he realized about 300 posters and several murals — including for the 1980 Salon international de l'automobile, Red Cross, IOC, United Nations and ICAO.
He illustrated about 200 books and created 90 postage stamps and 25 medals.",https://en.wikipedia.org/wiki/Hans_Erni
Harold_Elliott_(artist),Harold Elliott (artist),Harold Herbert Elliott (1890–1968) was a Canadian artist.,https://en.wikipedia.org/wiki/Harold_Elliott_(artist)
Helen_Edwards_(artist),Helen Edwards (artist),"Helen Constance Pym Edwards née Sutton, (18 February 1882 – 1963) was a British landscape painter.",https://en.wikipedia.org/wiki/Helen_Edwards_(artist)
Hubert_van_Eyck,Hubert van Eyck,"Hubert van Eyck (Dutch pronunciation: [ˈɦybɛrt vɑn ˈɛik]) or Huybrecht van Eyck (c. 1385/90 – 18 September 1426) was an Early Netherlandish painter and older brother of Jan van Eyck, as well as Lambert and Margareta, also painters. The absence of any single work that he can clearly be said to have completed continues to make an assessment of his achievement highly uncertain, although for centuries he had the reputation of being an outstanding founding artist of Early Netherlandish painting.",https://en.wikipedia.org/wiki/Hubert_van_Eyck
Ib_Eisner,Ib Eisner,"Ib Eisner (19 May 1925 in Copenhagen, Denmark – 7 April 2003 in Frederiksberg, Denmark)  was a Danish artist.
His artistic career started in 1945 with entering the Copenhagen Academy of Arts, where he studied in the classes of the Professors Kræsten Iversen (1886–1955), Olaf Rude (1886–1957) and Axel Jørgensen (1890–1963). 
In the early fifties he discovered characteristic motif cycles, which were to influence all of his work. From then on he mostly devoted himself to painting scenes from his immediate surroundings, which he transferred directly onto canvas on site.
Eisner showed particular interest in the long-established Danish forest park ""Dyrehaven"", which offered the painter a wide repertoire of motifs for years.
He also was interested in motifs of the popular amusement parks ""Tivoli"" and ""Bakken"" as well as in scenes from his personal surroundings in Frederiksberg and views of the island of Bornholm. 
Other pictographic themes which were constant factors in Eisner's paintings are still life and the Danish traditional ""Sankt Hans Fire"".
Ib Eisner worked mostly in picture series to explore the nuances of changes of lighting moods and seasons. French Impressionist theme and composition techniques are noticeable not only in his preferred method of operation, the plein-air painting, which from this point on the artist applied in all weather conditions, but also in the treatment and application of colour. These alternate between the fluent, almost sketchy application of colour with thinned oil paints and a paste-like, relieflike flow, deliberately trying to reveal the artistic facture. Eisner applied pure, mostly unmixed colours next to each other in quick brushstrokes, creating a vibrant structure of bright tones and developing an original picture-intrinsic dynamic. He painted mostly without fixed contour lines or preparatory drawings, since the capturing of elusive lighting effects required swift work. With these painting tools, the artist created a unique atmosphere characteristic to each picture.
Ib Eisner's works were purchased by art associations for the promotion of fine arts as well as banks and companies in Denmark, Norway and Sweden and by private collectors. His international recognition is evident through the sale of his paintings to Germany, Sweden, Japan, Great Britain and the United States.",https://en.wikipedia.org/wiki/Ib_Eisner
